País,Entidad,Tipo convocatoria,Título,Links pdf,Link,id_proy_viejo,ID Proyecto,Fecha
Perú,Fondecyt,Subsidios,Equipamiento 2018,"http://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/RD__067_DE_2018.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/BM-Equipamiento-2018-1/Bases_Finales_de_Equipamiento_060718revUD_1.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/BM-Equipamiento-2018-1/ANEXO_4_-_CARTA_DE_PRESENTACI%C3%93N_Y_COMPROMISO_DE_LA_ENTIDAD_SOLICITANTE.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/BM-Equipamiento-2018-1/ANEXO_5_CARTA_DE_PRESENTACI%C3%93N_Y_COMPROMISO_DE_LA_ENTIDAD_ASOCIADA.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/BM-Equipamiento-2018-1/ANEXO_6_CARTA_DE_COMPROMISO_DE_INTERES_DE_USO_DEL_EQUIPAMIENTO.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/BM-Equipamiento-2018-1/GUIA_DE_SEGUIMIENTO_Y_MONITOREO.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/BM-Equipamiento-2018-1/MODELO-DE-CONTRATO.pdf",https://www.fondecyt.gob.pe/convocatorias/investigacion-cientifica/equipamiento-2018,text158.txt,text1634.txt,2018
Perú,Fondecyt,Formación,Fondo Newton-Paulet: Researcher Links - Talleres,"https://www.britishcouncil.org/education/science/current-opportunities/workshop-grants-newton-peru, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Researcher_links_talleres/E046-2017-01_RL_Talleres_-_Bases.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Researcher_links_talleres/E009-2017-01_Res.DEN%C2%BA_092-2017-Aprobac.ExpedienteTalleres_y_Mov.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Researcher_links_talleres/E046-2017-01_RL_Talleres_-_Bases_ANEXO_1.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Researcher_links_talleres/E046-2017-01_RL_Talleres_-_Bases_ANEXO_2.docx, https://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/RESOLUCI%C3%93N%20DE%20DIRECCI%C3%93N%20EJECUTIVA%20N%C2%B0086-2017-FONDECYT-DE.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Researcher_links_talleres/E049-2017-01_RL_Talleres_-_Cartilla_Elegibilidad.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Researcher_links_talleres/E049-2017-01_RL_Talleres_-_Gu%C3%ADa_SyM.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Researcher_links_talleres/E046-2017-01_RL_Talleres_-_Modelo_Contrato.pdf",https://www.fondecyt.gob.pe/convocatorias/eventos-y-publicaciones/researcher-links-talleres,text12.txt,text1635.txt,2017
Perú,Fondecyt,Investigación-Innovación,Proyectos de Investigación Básica y Aplicada 2017-02,"https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Bases_Integradas_Proyectos_Investigacion_05.06.17.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/rd_068-2017-fondecyt-de.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/rd_062-2017-fondecyt-de.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Anexo_1a.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Anexo_1b.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Anexo_2.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Anexo_3.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Annex_3.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Anexo_4_modificado.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Anexo_5.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Cartilla_Inv._Basica__Aplicada_CIENCIATIVA-2017-2.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/MODELO_DE_CONVENIO_CONTRATO_BASICA_APLICADA.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Proyectosyba2017-02/Guia_de_Seguimiento_y_Monitoreo_15.05.17.pdf",https://www.fondecyt.gob.pe/convocatorias/investigacion-cientifica/proyectos-de-investigacion-basica-y-aplicada-2017-02,text88.txt,text1636.txt,2017
Perú,Fondecyt,Formación,Becas de Doctorado en el Extranjero 2017-01,"https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/E032-2017-01_Bases_integradas_Becas_de_Doctorado_en_el_Extranjero.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/E032-2017-01_Res.de_DE_N%C2%BA_067-2017-FONDECYT-DE_Aprob.Bases_Inte.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/E032-2017-01_Guia_de_Seguimiento_y_Monitoreo_Becas_de_Doctorado_en_el_extranjero.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/Cartilla_Doctorado_2017_Bases_final1.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/E032-2017-01_Modelo_de_Contrato_Becas_de_Doctorado_en_el_Extranjero.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2015/Ranking_Top_150_Universidades_2015.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2016/Ranking_Top_150_Universidades_2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2017/Ranking_Top_150__Universidades_2017.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2015/Ranking_por_Especialidad_-_Ciencias_B%C3%A1sicas_2015.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2016/Ranking_por_Especialidad_-_Ciencias_B%C3%A1sicas_2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2017/Ranking_por_especialidad_-_Ciencias_B%C3%A1sicas_2017.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2015/Ranking_por_Especialidad_-_Ciencias_de_la_Vida_y_Medicina_2015.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2016/Ranking_por_Especialidad_-_Ciencias_de_la_Vida_y_Medicina_2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2017/Ranking_por_especialidad_-_Ciencias_de_la_Vida_y_Medicina_2017.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2015/Ranking_por_Especialidad_-_Ingenier%C3%ADas_y_Tecnolog%C3%ADas_2015.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2016/Ranking_por_Especialidad_-_Ingenier%C3%ADas_y_Tecnolog%C3%ADas_2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2017/Ranking_por_especialidad_-_Ingenier%C3%ADa_y_Tecnolog%C3%ADa_2017.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2015/Ranking_por_Especialidad_-_Gesti%C3%B3n_y_Pol%C3%ADticas_P%C3%BAblicas_2015.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2016/Ranking_por_Especialidad_-_Gesti%C3%B3n_y_Pol%C3%ADticas_P%C3%BAblicas_2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2017/Ranking_por_especialidad_-_Gesti%C3%B3n_y_Pol%C3%ADticas_P%C3%BAblicas_2017.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2015/Rankings_Scimago_2015.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2016/Rankings_Scimago_2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01/2017/Rankings_Scimago_2017.pdf",https://www.fondecyt.gob.pe/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2017-01,text13.txt,text1637.txt,2017
Perú,Fondecyt,Investigación-Innovación,Reto de Impacto Global Singularity University 2018-01,"https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/singularity-2018/E036-2018-01_Bases_Singularity_University_1.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/singularity-2018/E036-2018-01_Guia_SyM_Singularity_University_1.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/singularity-2018/E036-2018-01_Cartilla_de_Elegibilidad_-_Singularity_University_1.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/singularity-2018/Modelo_de_Contrato_Singularity_University.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/INS-pasantias/RENOES_1.pdf",https://www.fondecyt.gob.pe/convocatorias/movilizaciones/reto-de-impacto-global-singularity-university-2018-01,text89.txt,text1638.txt,2018
Perú,Fondecyt,Investigación-Innovación,Proyectos en Temas Estratégicos CYTED 2017,"https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/CYTED-2017/E052-2017-01_Bases_CYTED_2017.pdf, https://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/rd%20032-2017-fondecyt-de.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/CYTED-2017/Anexo_1.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/CYTED-2017/E052-2017-01_Guia_SM_CYTED_2017.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/CYTED-2017/E052-2017-01_Modelo_de_Contrato_CYTED.pdf",https://www.fondecyt.gob.pe/convocatorias/innovacion-y-transferencia-tecnologica/proyectos-en-temas-estrategicos-cyted-2017,text90.txt,text1639.txt,2017
Perú,Fondecyt,Subsidios,"Movilizaciones, Pasantías y Ponencias 2017-02","http://www.paccperu.org.pe/publicaciones/pdf/150.pdf, https://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/RESOLUCI%C3%93N%20DE%20DIRECCI%C3%93N%20EJECUTIVA%20N%C2%B0%20108-2017-FONDECYT-DE.pdf, https://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/RESOLUCION%20DE%20DIRECCI%C3%93N%20EJECUTIVA%20N_095-2017-FONDECYT_DE.pdf, https://www.fondecyt.gob.pe/images/UNSAAC/convocatorias/movilizaciones-2017-01/2/Bases-Movilizaciones-E009-2017-UNSAAC-02.pdf, https://www.fondecyt.gob.pe/images/UNSAAC/convocatorias/movilizaciones-2017-01/2/Anexo-2.doc, https://www.fondecyt.gob.pe/images/UNSAAC/convocatorias/movilizaciones-2017-01/2/Modelo-de-Contrato-E009-2017-UNSAAC-02.pdf, https://www.fondecyt.gob.pe/images/UNSAAC/convocatorias/movilizaciones-2017-01/2/Guia-SyM-Movilizaciones_E009-2017-UNSAAC-02.pdf, https://www.fondecyt.gob.pe/images/UNSAAC/convocatorias/movilizaciones-2017-01/2/Cartilla-de-Evaluacion_E009-2017-UNSAAC-02-Movilizaciones_Pasantias.pdf, https://www.fondecyt.gob.pe/images/UNSAAC/convocatorias/movilizaciones-2017-01/2/Cartilla-de-Evaluacion_E009-2017-UNSAAC-02-Movilizaciones_Ponencias.pdf, https://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/RESOLUCI%C3%93N%20DE%20DIRECCI%C3%93N%20EJECUTIVA%20N%C2%B0086-2017-FONDECYT-DE.pdf",https://www.fondecyt.gob.pe/unsaac/convocatorias/movilizaciones-pasantias-y-ponencias-2017-02-public,text159.txt,text1640.txt,2017
Perú,Fondecyt,Investigación-Innovación,Fondo Newton: Biodiversity – Proyectos Multilaterales 2018-01,"https://nerc.ukri.org/research/funded/programmes/latam/news/ao/, https://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/RD-64-2018%20RDE%20038%20058%2017-07-2018%203%20UTI.pdf, https://www.fondecyt.gob.pe/resoluciones/subidos/sintesis/RD%20090-2018-FONDECYT-DE.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Biodiversity-multilaterales/E041-2018-01-NERC_Proyectos_ML_-_Bases_Final_170718.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Biodiversity-multilaterales/E041-2018-01-NERC_Proyectos_ML_-_ANEXO_1.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Biodiversity-multilaterales/E041-2018-01-NERC_Proyectos_ML_-_ANEXO_2_1.xlsx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Biodiversity-multilaterales/E041-2018-01-NERC_Proyectos_ML_-_ANEXO_3.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Biodiversity-multilaterales/E041-2018-01-NERC_Cartilla_de_Elegibilidad_-Proyectos_Multilaterales_v.2.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/investigacion-cientifica/Biodiversity-multilaterales/E041-2018-01-NERC_Proyectos_ML_-_Gu%C3%ADa_Seguimiento_y_Monitoreo.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/innovacion-transferencia-tecnologia/CDTI-2018/RENOES.pdf",https://www.fondecyt.gob.pe/convocatorias/investigacion-cientifica/fondo-newton-biodiversity-proyectos-multilaterales-2018-01,text91.txt,text1641.txt,2018
Perú,Fondecyt,Investigación-Innovación,Reto de Impacto Global - Singularity University: Convocatoria 2017,"https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Singularity/E036-2016-02_Bases_-_GIC_Peru.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Singularity/Gu%C3%ADa_Singularity_2016-2_29.11.2016_VF.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/movilizaciones/Singularity/E036-2016-02_Modelo_de_Contrato_-_GIC_Peru.pdf",https://www.fondecyt.gob.pe/convocatorias/movilizaciones/reto-de-impacto-global-singularity-university-convocatoria-2017,text92.txt,text1642.txt,2017
Perú,Fondecyt,Formación,Becas de Doctorado en el Extranjero 2016-01,"https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-01/EF-032_bases_becas.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-01/rd-028-2016-fondecyt-de.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-01/anexo01_declaracin_jurada.doc, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-01/anexo02_modelo_de_pagare.doc, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-01/anexo03.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Top_ranking_2013.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Top_ranking_2014.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Top_ranking_2015.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Ranking_ciencias_basicas.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Ranking_ciencias_de_la_vida_y_medicina.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Rannking_por_especialidad_Ciencias_de_la_Vida_y_Medicina_2015-2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Ranking_ingenieria_y_tecnologia.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Ranking_por_especialidad_Ingenieria_y_Tecnologia_2015-2016.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Ranking_scimago.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Ranking_gestion_y_politicas_publicas_2014.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/becas-de-doctorado-en-el-extranjero-2016-02/Ranking_gestion_y_politicas_publicas_2015.pdf",https://www.fondecyt.gob.pe/convocatorias/becas/becas-de-doctorado-en-el-extranjero,text14.txt,text1643.txt,2016
Perú,Fondecyt,Formación,Programa de Desarrollo Profesional en Estados Unidos,"https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/programa-de-desarrollo-profesional01/E048-2016-02_Bases_del_concurso.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/programa-de-desarrollo-profesional01/EF-048_ANEXO-01-Declaracion-Jurada.docx, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/programa-de-desarrollo-profesional01/E048-2016-02_Anexo_2.doc, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/programa-de-desarrollo-profesional01/E048-2016-02_Anexo_3.doc, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/programa-de-desarrollo-profesional01/E048-2016-02_Anexo_4.pdf",https://www.fondecyt.gob.pe/convocatorias/becas/programa-de-desarrollo-profesional-en-estados-unidos,text15.txt,text1644.txt,2016
Perú,Fondecyt,Formación,Becas de Excelencia de la Confederación Suiza para Investigadores,,https://www.fondecyt.gob.pe/convocatorias/becas/becas-de-excelencia-de-la-confederacion-suiza-para-investigadores,text16.txt,text1645.txt,
Perú,Fondecyt,Formación,Becas para estudios de Maestría en el Instituto Masdar de Emiratos Árabes,,https://www.fondecyt.gob.pe/convocatorias/becas/becas-para-estudios-de-maestria-en-el-instituto-masdar-de-emiratos-arabes,text17.txt,text1646.txt,
Perú,Fondecyt,Formación,ICGEB Educación y Formación,,https://www.fondecyt.gob.pe/convocatorias/investigacion-cientifica/icgeb-educacion-y-formacion,text18.txt,text1647.txt,
Perú,Fondecyt,Formación,Becas para estudio de Doctorado en Universidades de la República de Singapur 2016 (SINGA),"https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/singapur/Convocatoria_SINGA.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/singapur/Bases_Singa.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/singapur/resolucion_129.pdf, https://www.fondecyt.gob.pe/images/documentos/convocatorias/becas/singapur/Anexo1_Formato_de_Postulacion_SINGA.pdf",https://www.fondecyt.gob.pe/convocatorias/becas/becas-para-estudio-de-doctorado-en-universidades-de-la-republica-de-singapur-2016-singa,text19.txt,text1648.txt,2016
